0.5158078657255082,60
0.5204380062234178,61
0.5250655427445886,62
0.529683016848284,63
0.5342829700937678,64
0.5388579440403036,65
0.5434004802471549,66
0.5479031202735856,67
0.5523584056788591,68
0.5567588780222392,69
0.5610970788629813,70
0.5652359494625244,71
0.569386402602217,72
0.5732636595568273,73
0.5771045736205928,74
0.581140793802066,75
0.5852790509877255,76
0.5894071406343824,77
0.5934408831606717,78
0.5972357598274532,79
0.6008124671494182,80
0.6044293826753583,81
0.6082505164168607,82
0.6122757463289449,83
0.6162077199754791,84
0.6198991627387646,85
0.6235404260037241,86
0.6272537674230485,87
0.6309918474316423,88
0.6346242478346912,89
0.6380441365499916,90
0.6415104728566391,91
0.6453360466590886,92
0.6494215529267295,93
0.6534045150712984,94
0.6572506540358756,95
0.6612328216422089,96
0.6652602097439778,97
0.6690131824300548,98
0.6724741557333129,99
0.676108400475159,100
0.6801039304313382,101
0.6842560577119802,102
0.6883505423814896,103
0.6921546432215593,104
0.6955581028524948,105
0.698863522076419,106
0.7023092550652322,107
0.7057839053986418,108
0.7090583077732802,109
0.712157504998582,110
0.7154186137165559,111
0.7187429584418521,112
0.7219544037381075,113
0.7251645951518035,114
0.7286141231380902,115
0.7321950668132076,116
0.735402677396715,117
0.7382195590405033,118
0.7413080363650909,119
0.7448763723986352,120
0.7486389487975948,121
0.7523525526017649,122
0.7558215143357415,123
0.7589255522093695,124
0.7617551669957773,125
0.7646576281481874,126
0.7677520282505356,127
0.7707592452352251,128
0.7734640339554667,129
0.7759119723049396,130
0.7783225733727631,131
0.7808028814801583,132
0.7835247099063951,133
0.7863754359499917,134
0.7891381813658732,135
0.7917702317984354,136
0.7945019761509804,137
0.7978321972757428,138
0.8014570823650743,139
0.8046036396011425,140
0.8074614170388221,141
0.8102956376799724,142
0.8132123176895033,143
0.8162377339122556,144
0.8193454906189661,145
0.8224666500001395,146
0.8254953344354178,147
0.8283280666606845,148
0.8309447936998312,149
0.8334453118122203,150
0.835979824054608,151
0.8385265952708196,152
0.8410093081632254,153
0.8435590510922165,154
0.8464339791798762,155
0.8496841479161752,156
0.8532013845511823,157
0.8567257578877616,158
0.8596856216545783,159
0.8621542560974945,160
0.864667557932502,161
0.8672407290233743,162
0.8698590068547609,163
0.8725291802420911,164
0.8751822625640981,165
0.8776912669974914,166
0.879987108597369,167
0.8822644364280018,168
0.8846899935162656,169
0.8872321313069548,170
0.8897524742706353,171
0.8922521058157651,172
0.8948067963786526,173
0.8974683456190655,174
0.9001562984778275,175
0.9028677105454356,176
0.905627916752472,177
0.9083037574619323,178
0.9107106831836915,179
0.9128297492731176,180
0.9148584858694172,181
0.9169737568177312,182
0.9192248168798461,183
0.9215807163381977,184
0.9239426700400566,185
0.9262215455224209,186
0.9284329179083135,187
0.9307706283496214,188
0.9333005276405146,189
0.9359143726069997,190
0.9385282211266178,191
0.9411610941021387,192
0.9437726509266553,193
0.9463133403157158,194
0.9488406492709784,195
0.9515130870688783,196
0.9542911574599197,197
0.9569837926420918,198
0.959498790164433,199
0.9619048355695512,200
0.9643106529124289,201
0.9667616326165748,202
0.9692199367376721,203
0.9716256928785282,204
0.9739213417573864,205
0.9760762612562275,206
0.9781314602477238,207
0.9802244402828777,208
0.9824432228367145,209
0.9847168653433703,210
0.9869740824485483,211
0.9891976682441365,212
0.9914141793612379,213
0.9936476853385698,214
0.9958983530997115,215
0.9981378079197176,216
1.000328300772628,217
1.0024598275287673,218
1.0045817682126337,219
1.0067757935561243,220
1.0090898615461237,221
1.0115141717596385,222
1.0139996422692477,223
1.0164773362927062,224
1.0189051340184763,225
1.021285343406059,226
1.0236394643581814,227
1.0259956676648316,228
1.028354081468554,229
1.0306655099826236,230
1.0328549188968474,231
1.0348482255615927,232
1.036745459161395,233
1.0388667064005188,234
1.0412112813733982,235
1.0434616843848028,236
1.0453444848955196,237
1.04700775885717,238
1.0487711617444677,239
1.0508020122665611,240
1.0529781723305933,241
1.0550466765504825,242
1.0569824411338975,243
1.0589330917534143,244
1.061013821307371,245
1.063280199250286,246
1.0657106681025719,247
1.068210423013429,248
1.0706056328314029,249
1.0727137170030172,250
